id,name,formula,crystal_system,hardness_min,hardness_max,density_min,density_max,cleavage,transparency,clean_formula,industry_application,mend_atomic_mass,mend_electronegativity,mend_covalent_radius,mend_ionization_energy,mend_melting_point,mend_dipole_polarizability,rdkit_exact_mw,rdkit_valence_electrons,rdkit_heavy_atoms,avg_hardness,avg_density,element_O_count,element_H_count,element_Si_count,element_Ca_count,element_Al_count,element_Na_count,element_S_count,element_Fe_count,element_P_count,element_Mg_count,element_Mn_count,element_As_count,element_Cu_count,element_C_count,element_K_count,total_unique_elements,total_atom_count,formula_weighted_mass,formula_weighted_en,parsed_elements,element_list,cluster_kmeans,cluster_hierarchical,pca_1,pca_2,tsne_1,tsne_2
3101,Paranatisite,Na<sub>2</sub>Ti(SiO<sub>4</sub>)O,Orthorhombic,5.0,5.0,3.12,3.12,Unknown,"Transparent,Translucent",Na2Ti(SiO4)O,Construction,22.436282062222222,2.5,97.44444444444444,10.372025435555557,515.9986666666667,52.91111111111111,201.87898449,40.0,9.0,5.0,3.12,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9.0,22.43777777777778,2.5,"{'Na': 2.0, 'Ti': 1.0, 'Si': 1.0, 'O': 5.0}","Na,O,Si,Ti",2,0,-1.4900363620947161,-0.18212917681309843,-27.328789,-33.420296
3102,Paranatrolite,Na<sub>2</sub>Al<sub>2</sub>Si<sub>3</sub>O<sub>10</sub>&middot;3H<sub>2</sub>O,Monoclinic,5.0,5.5,2.21,2.21,Unknown,Transparent,Na2Al2Si3O103H2O,Construction,16.372651465132744,3.3003539823008845,66.60176991150442,13.1874276205257,118.15667256637168,9.85056831858407,1849.3601659539963,646.0,111.0,5.25,2.21,104.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,113.0,16.3736814159292,3.300353982300885,"{'Na': 2.0, 'Al': 2.0, 'Si': 3.0, 'O': 104.0, 'H': 2.0}","Al,H,Na,O,Si",2,0,3.029238303280752,-0.8940269197161955,64.551094,-19.277943
3104,Paraotwayite,"Ni(OH)<sub>2-x</sub>(SO<sub>4</sub>,CO<sub>3</sub>)<sub>0.5x</sub>",Monoclinic,4.0,4.0,3.3,3.3,Unknown,Translucent,Ni(OH)xSO40.5x,Other,,,,,,,,,,4.0,3.3,41.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44.5,16.983550561797752,3.3584269662921344,"{'Ni': 1.0, 'O': 41.5, 'H': 1.0, 'S': 1.0}","H,Ni,O,S",2,0,0.7798519178867227,-0.4622423207853938,-5.12274,24.255215
3105,Parapierrotite,TlSb<sub>5</sub>S<sub>8</sub>,Monoclinic,2.5,3.0,5.07,5.07,"Good basal cleavage (or parting?), and possible poorer cleavage in other directions (see: http://www.mindat.org/photo-340631.html and other photos). The original description incorrectly says that no cleavage was observed.",Opaque,TlSb5S8,Chemical,76.40428571428572,2.335,119.14285714285714,9.430736592857144,849.34,30.014285714285712,1065.270074,76.0,14.0,2.75,5.07,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,13.0,66.56615384615385,2.376153846153846,"{'Sb': 5.0, 'S': 8.0}","S,Sb",0,1,-4.139262959542602,1.077666652572308,-55.196392,27.760685
3107,Pararealgar,As<sub>4</sub>S<sub>4</sub>,Monoclinic,1.0,1.5,3.52,3.52,Unknown,"Translucent,Opaque",As4S4,Chemical,53.4907975,2.38,112.0,10.074280000000002,1090.15,24.7,427.5746700000001,44.0,8.0,1.25,3.52,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2,8.0,53.495000000000005,2.38,"{'As': 4.0, 'S': 4.0}","As,S",0,1,-3.0369774238386658,0.6685787927258021,-50.248833,26.710918
3108,Pararobertsite,Ca<sub>2</sub>Mn<sup>3+</sup><sub>3</sub>(PO<sub>4</sub>)<sub>3</sub>O<sub>2</sub>&middot;3H<sub>2</sub>O,Monoclinic,2.0,2.0,3.22,3.22,on {100},"Transparent,Translucent",Ca2Mn3(PO4)3O23H2O,Construction,19.910248217260868,3.075217391304348,73.1304347826087,12.683376785639217,204.0160465116279,17.40030913043478,915.4931785340008,258.0,44.0,2.0,3.22,28.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,5,36.0,20.16572222222222,3.043333333333333,"{'Ca': 2.0, 'Mn': 3.0, 'P': 1.0, 'O': 28.0, 'H': 2.0}","Ca,H,Mn,O,P",2,0,1.9481423843465484,-0.6959907444961977,36.84796,-10.607885
3111,Parascholzite,CaZn<sub>2</sub>(PO<sub>4</sub>)<sub>2</sub>&middot;2H<sub>2</sub>O,Monoclinic,4.0,4.0,3.12,3.12,Unknown,Translucent,CaZn2(PO4)22H2O,Construction,19.639549689275864,3.1296551724137927,73.44827586206897,12.88631384197762,78.36727659574467,10.938398448275862,2274.806682483997,652.0,114.0,4.0,3.12,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,11.0,25.802363636363634,2.5536363636363637,"{'Ca': 1.0, 'Zn': 2.0, 'P': 1.0, 'O': 5.0, 'H': 2.0}","Ca,H,O,P,Zn",2,0,1.8887666988834197,-0.7037338505826366,42.500046,9.420599
3114,Parasymplesite,Fe<sup>2+</sup><sub>3</sub>(AsO<sub>4</sub>)<sub>2</sub>&middot;8H<sub>2</sub>O,Monoclinic,2.0,2.0,3.01,3.01,{1<mi>1</mi>0},"Transparent,Translucent",Fe3(AsO4)28H2O,Other,27.91262095890411,3.1482876712328767,74.78767123287672,12.765917044516469,288.5500684931508,11.191193287671233,4075.050516624016,844.0,144.0,2.0,3.01,5.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4,11.0,29.498727272727272,2.6609090909090907,"{'Fe': 3.0, 'As': 1.0, 'O': 5.0, 'H': 2.0}","As,Fe,H,O",2,0,1.5200125573701366,-0.3854604411951992,8.613565,21.81362
3115,Paratacamite,"Cu<sub>3</sub>(Cu,Zn)(OH)<sub>6</sub>Cl<sub>2</sub>",Trigonal,3.0,3.0,3.72,3.74,Good on <mi>{10_11}</mi>,"Translucent,Opaque",Cu3Cu(OH)6Cl2,Electronics,23.72922222222222,2.6533333333333338,67.55555555555556,12.229984644345112,343.5822222222222,15.224592222222222,423.672533272,100.0,12.0,3.0,3.73,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4,8.0,42.7635,2.445,"{'Cu': 4.0, 'O': 1.0, 'H': 1.0, 'Cl': 2.0}","Cl,Cu,H,O",2,0,0.26076245157873307,-0.4118924107596275,6.7850633,31.441162
3116,Paratellurite,TeO<sub>2</sub>,Tetragonal,1.0,1.0,5.6,5.6,Unknown,Translucent,TeO2,Other,53.19933333333333,2.9933333333333336,87.33333333333333,12.081972666666667,277.1266666666666,16.2,161.89605364000002,18.0,3.0,1.0,5.6,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0,53.2,2.9933333333333336,"{'Te': 1.0, 'O': 2.0}","O,Te",2,0,-0.3353476681097533,0.19207639096577805,-19.413366,34.68583
3117,Paraumbite,K<sub>3</sub>Zr<sub>2</sub>H(Si<sub>3</sub>O<sub>9</sub>)<sub>2</sub>&middot;nH<sub>2</sub>O,Orthorhombic,4.5,4.5,2.59,2.59,"(010) micaceous, (100) and {110}, less perfect","Transparent,Translucent",K3Zr2H(Si3O9)2nH2O,Other,,,,,,,,,,4.5,2.59,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5,21.0,26.049238095238096,2.467619047619048,"{'K': 3.0, 'Zr': 2.0, 'H': 3.0, 'Si': 3.0, 'O': 10.0}","H,K,O,Si,Zr",2,0,0.32905631323596896,-0.515779942342123,-12.980901,-0.009605356
3118,Paravauxite,Fe<sup>2+</sup>Al<sub>2</sub>(PO<sub>4</sub>)<sub>2</sub>(OH)<sub>2</sub>&middot;8H<sub>2</sub>O,Triclinic,3.0,3.0,2.36,2.36,"on {010}, perfect.","Transparent,Translucent",FeAl2(PO4)2(OH)28H2O,Construction,11.02720279161111,2.8154166666666667,53.90277777777778,13.23150626515361,87.27308571428568,7.762684722222222,793.8921299200009,276.0,42.0,3.0,2.36,6.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,13.0,18.446461538461534,2.6523076923076925,"{'Fe': 1.0, 'Al': 2.0, 'P': 1.0, 'O': 6.0, 'H': 3.0}","Al,Fe,H,O,P",2,0,2.446798050899675,-1.0661197218262994,39.485134,0.02035142
3120,Parisite-(Ce),CaCe<sub>2</sub>(CO<sub>3</sub>)<sub>3</sub>F<sub>2</sub>,Monoclinic,4.5,4.5,4.33,4.39,On {0001} (or parting) present at times apparently due to alteration.,"Transparent,Translucent",CaCe2(CO3)3F2,Construction,31.666518019176472,2.93,83.3529411764706,12.25760908647059,275.4035714285714,38.81647058823529,537.7245063999998,90.0,17.0,4.5,4.359999999999999,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5,9.0,46.48111111111111,2.6744444444444446,"{'Ca': 1.0, 'Ce': 2.0, 'C': 1.0, 'O': 3.0, 'F': 2.0}","C,Ca,Ce,F,O",2,0,-0.0012030532645226875,-0.3020524541428554,4.378825,-22.627804
3122,Parkerite,"Ni<sub>3</sub>(Bi,Pb)<sub>2</sub>S<sub>2</sub>",Monoclinic,2.0,2.0,8.4,8.4,{001},Opaque,Ni3Bi2S2,Energy,94.023,2.0985714285714283,119.71428571428572,8.315812285714287,1254.7108,40.25714285714286,655.7109681000001,52.0,7.0,2.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,7.0,94.02428571428572,2.132857142857143,"{'Ni': 3.0, 'Bi': 2.0, 'S': 2.0}","Bi,Ni,S",0,1,-6.401557245366127,1.774781133186414,-71.8377,20.108765
3123,Parkinsonite,Pb<sub>7</sub>MoO<sub>9</sub>Cl<sub>2</sub> ,Tetragonal,2.0,2.5,7.32,7.32,"{001}, perfect; {100}, possible, fair",Translucent,Pb7MoO9Cl2,Electronics,92.69689473684213,2.738947368421053,100.57894736842104,10.921418436842108,417.47231578947367,25.942105263157895,1767.6339098399992,102.0,19.0,2.25,7.32,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,19.0,92.69684210526314,2.9342105263157894,"{'Pb': 7.0, 'Mo': 1.0, 'O': 9.0, 'Cl': 2.0}","Cl,Mo,O,Pb",0,0,-2.638871819984919,1.0005261629231657,-24.15794,46.639812
3124,Parnauite,Cu<sub>9</sub>(AsO<sub>4</sub>)<sub>2</sub>(SO<sub>4</sub>)(OH)<sub>10</sub>&middot;7H<sub>2</sub>O,Orthorhombic,2.0,2.0,3.09,3.09,Unknown,Translucent,Cu9(AsO4)2(SO4)(OH)107H2O,Electronics,11.550079626556018,2.807634854771784,51.45643153526971,13.34386100152497,93.53474999999996,6.7434646887966805,2777.424324387979,944.0,132.0,2.0,3.09,10.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,5,24.0,35.08183333333333,2.619166666666666,"{'Cu': 9.0, 'As': 1.0, 'O': 10.0, 'S': 1.0, 'H': 3.0}","As,Cu,H,O,S",2,0,2.1535978233568356,-0.7464276448789872,18.614347,34.557716
3125,Parsettensite,"(K,Na,Ca)<sub>7.5</sub>(Mn,Mg)<sub>49</sub>Si<sub>72</sub>O<sub>168</sub>(OH)<sub>50</sub>&middot;nH<sub>2</sub>O",Monoclinic,1.5,4.0,2.59,2.59,[001] Perfect,Transparent,K7.5Mn49Si72O168(OH)50nH2O,Other,,,,,,,,,,2.75,2.59,170.0,3.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,7.5,5,301.5,25.641174129353235,2.6875621890547263,"{'K': 7.5, 'Mn': 49.0, 'Si': 72.0, 'O': 170.0, 'H': 3.0}","H,K,Mn,O,Si",2,0,0.6165953441858475,-0.3572473503917877,-0.2821568,10.010611
3126,Parsonsite,Pb<sub>2</sub>(UO<sub>2</sub>)(PO<sub>4</sub>)<sub>2</sub>,Triclinic,2.5,3.0,5.72,5.75,Unknown,"Transparent,Translucent",Pb2(UO2)(PO4)2,Energy,58.29109559973333,2.9386666666666668,87.33333333333333,11.878755453333335,242.5364615384615,21.733333333333334,875.9007618600003,82.0,15.0,2.75,5.734999999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,10.0,77.94,2.887,"{'Pb': 2.0, 'U': 1.0, 'O': 6.0, 'P': 1.0}","O,P,Pb,U",2,0,-0.7510525976999264,0.28751218976597204,-14.863592,41.467457
3127,Parthéite,Ca<sub>2</sub>(Si<sub>4</sub>Al<sub>4</sub>) O<sub>15</sub> (OH)<sub>2</sub>•4H<sub>2</sub>O,Monoclinic,4.0,4.0,2.39,2.45,"on {100}, {110}",Transparent,Ca2(Si4Al4)O15(OH)2•4H2O,Other,,,,,,,,,,4.0,2.42,17.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,30.0,19.182133333333333,2.704,"{'Ca': 2.0, 'Si': 4.0, 'Al': 4.0, 'O': 17.0, 'H': 3.0}","Al,Ca,H,O,Si",2,0,0.6435894482758789,-0.5578770578416008,-0.66850185,7.972392
3128,Cuproroméite,"Cu<sub>2</sub>Sb<sub>2</sub>(O,OH)<sub>7</sub>",Cubic,3.0,4.0,2.98,3.96,Unknown,Translucent,Cu2Sb2O7,Electronics,43.87318181818182,2.907272727272727,85.9090909090909,11.635993,445.7832727272726,19.645454545454545,479.6312287399998,74.0,11.0,3.5,3.47,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3,11.0,43.874545454545455,2.907272727272727,"{'Cu': 2.0, 'Sb': 2.0, 'O': 7.0}","Cu,O,Sb",2,0,-0.239475253203875,-0.045948989193147924,-11.708279,34.500214
3129,Parwelite,Mn<sub>10</sub>Sb<sub>2</sub>As<sub>2</sub>Si<sub>2</sub>O<sub>24</sub>,Monoclinic,5.5,5.5,4.62,4.62,Fair to poor on {010},Transparent,Mn10Sb2As2Si2O24,Other,34.57224075,2.758,86.4,11.35677345,596.4574,25.695,1380.8630793399982,242.0,40.0,5.5,4.62,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,5,40.0,34.5735,2.758,"{'Mn': 10.0, 'Sb': 2.0, 'As': 2.0, 'Si': 2.0, 'O': 24.0}","As,Mn,O,Sb,Si",2,0,-0.522077873279105,-0.10188882118206243,-4.084778,4.5829687
3130,Pascoite,Ca<sub>2</sub>Ca(V<sub>10</sub>O<sub>28</sub>)&middot;17H<sub>2</sub>O,Monoclinic,2.5,2.5,2.455,2.455,"On {010}, distinct",Translucent,Ca2Ca(V10O28)17H2O,Construction,25.174582822085892,2.9530368098159507,81.91411042944786,11.791718344492953,614.169708588957,27.315205858895705,16411.95081174388,3720.0,650.0,2.5,2.455,29.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,44.0,24.90127272727273,2.805909090909091,"{'Ca': 3.0, 'V': 10.0, 'O': 29.0, 'H': 2.0}","Ca,H,O,V",2,0,0.7670138260227866,0.44065319543478526,23.736277,-22.245565
3131,Patrónite,VS<sub>4</sub>,Monoclinic,2.0,2.0,2.82,2.82,Pronounced columnar cleavage,Opaque,VS4,Chemical,35.8363,2.3899999999999997,109.2,9.6372454,2183.15,32.92,178.8322435,29.0,5.0,2.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,5.0,35.844,2.3899999999999997,"{'V': 1.0, 'S': 4.0}","S,V",0,1,-3.803393104236126,0.760134720505862,-66.49739,5.390307
3134,Paulkerrite,"K(Mg,Mn<sup>2+</sup>)<sub>2</sub>(Fe<sup>3+</sup>,Al,Ti,Mg)<sub>2</sub>Ti(PO<sub>4</sub>)<sub>4</sub>(OH)<sub>3</sub>&middot;15H<sub>2</sub>O",Monoclinic,3.0,3.0,2.36,2.36,{100} perfect,Transparent,KMg2Fe2Ti(PO4)4(OH)315H2O,Construction,9.108291878591809,2.817723823975721,49.083459787556905,13.529758670767125,46.1538167938931,5.9657873596358115,6000.438846884064,2354.0,342.0,3.0,2.36,6.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,7,16.0,23.58025,2.379375,"{'K': 1.0, 'Mg': 2.0, 'Fe': 2.0, 'Ti': 1.0, 'P': 1.0, 'O': 6.0, 'H': 3.0}","Fe,H,K,Mg,O,P,Ti",2,0,2.8833339126970947,-0.8351762101657616,30.288204,2.6597662
3135,Paulmooreite,Pb<sub>2</sub>[As<sub>2</sub>O<sub>5</sub>],Monoclinic,3.0,3.0,6.95,6.95,{100},Transparent,Pb2[As2O5],Other,71.5820211111111,2.7955555555555556,93.88888888888889,11.388970533333334,405.924888888889,20.055555555555557,645.7710703000001,48.0,9.0,3.0,6.95,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3,9.0,71.58222222222223,2.913333333333333,"{'Pb': 2.0, 'As': 2.0, 'O': 5.0}","As,O,Pb",2,0,-1.7037786856596597,0.5921888642516568,-21.724941,39.18124
3136,Pavonite,AgBi<sub>3</sub>S<sub>5</sub>,Monoclinic,2.0,2.0,6.8,6.8,Unknown,Opaque,AgBi3S5,Electronics,99.4566,2.281111111111111,121.77777777777776,9.025870222222222,717.1464999999998,32.888888888888886,893.7066481000002,56.0,9.0,2.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,9.0,99.46222222222222,2.321111111111111,"{'Ag': 1.0, 'Bi': 3.0, 'S': 5.0}","Ag,Bi,S",0,1,-5.188990756093064,1.5344084688318638,-61.14777,26.86952
3137,Paxite,CuAs<sub>2</sub>,Monoclinic,3.5,3.5,5.4,5.4,{010},Opaque,CuAs2,Electronics,71.12973,2.0866666666666664,118.0,9.10116,1179.3566666666668,35.5,212.77279050000004,21.0,3.0,3.5,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2,3.0,71.13,2.0866666666666664,"{'Cu': 1.0, 'As': 2.0}","As,Cu",0,1,-5.190747232109603,1.1931102496863994,-64.672745,17.01802
3138,Pearceite,[Ag<sub>6</sub>As<sub>2</sub>S<sub>7</sub>][Ag<sub>9</sub>CuS<sub>4</sub>],Trigonal,2.5,3.0,6.15,6.15,none,Opaque,[Ag6As2S7][Ag9CuS4],Electronics,75.31283413793103,2.192758620689655,117.48275862068964,8.789900000000001,1225.6677777777777,39.47931034482759,2168.0420265,252.0,29.0,2.75,6.15,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4,29.0,75.31758620689655,2.192758620689655,"{'Ag': 15.0, 'As': 2.0, 'S': 11.0, 'Cu': 1.0}","Ag,As,Cu,S",0,1,-5.158683518786256,1.3445389364117288,-64.92622,19.550278
3141,Pectolite,NaCa<sub>2</sub>Si<sub>3</sub>O<sub>8</sub>(OH),Triclinic,4.5,5.0,2.84,2.9,on {100} and {001},"Transparent,Translucent",NaCa2Si3O8(OH),Construction,20.774985580000003,2.6118750000000004,90.25,11.123834843731371,510.37025000000006,40.525444375000006,331.80778744199995,72.0,15.0,4.75,2.87,9.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,16.0,20.77675,2.611875,"{'Na': 1.0, 'Ca': 2.0, 'Si': 3.0, 'O': 9.0, 'H': 1.0}","Ca,H,Na,O,Si",2,0,-0.4538468466772548,-0.4004554065416013,-13.237323,-33.909176
3143,Peisleyite,"Na<sub>2</sub>Al<sub>9</sub>[(P,S)O<sub>4</sub>]<sub>8</sub>(OH)<sub>6</sub>&middot;28H<sub>2</sub>O",Triclinic,3.0,3.0,2.2,2.2,Unknown,Unknown,Na2Al9[PO4]8(OH)628H2O,Construction,8.967162199270229,2.8196259541984734,48.958015267175576,13.524115813536078,41.389251152073705,5.639984198473282,11744.17181325004,4665.0,680.0,3.0,2.2,6.0,3.0,0.0,0.0,9.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,21.0,19.942571428571423,2.18,"{'Na': 2.0, 'Al': 9.0, 'P': 1.0, 'O': 6.0, 'H': 3.0}","Al,H,Na,O,P",2,0,2.686933483405061,-0.3472467934369035,42.19366,2.479957
3145,Pellyite,Ba<sub>2</sub>CaFe<sup>2+</sup><sub>2</sub>Si<sub>6</sub>O<sub>17</sub>,Orthorhombic,6.0,6.0,3.51,3.51,"Prismatic, poorly developed",Translucent,Ba2CaFe2Si6O17,Construction,30.96125,2.7257142857142855,91.5,11.169944138214284,635.1703571428571,40.81071428571427,867.4180681000006,148.0,28.0,6.0,3.51,17.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,28.0,30.96357142857143,2.7257142857142855,"{'Ba': 2.0, 'Ca': 1.0, 'Fe': 2.0, 'Si': 6.0, 'O': 17.0}","Ba,Ca,Fe,O,Si",2,0,-0.8095640546589012,-0.18367937670347556,-25.669147,-27.738762
3146,Penfieldite,Pb<sub>2</sub>Cl<sub>3</sub>(OH),Hexagonal,3.0,4.0,5.82,6.61,On {0001}.,Transparent,Pb2Cl3(OH),Chemical,76.82242857142857,2.674285714285714,97.14285714285714,11.564678342814572,254.932,21.086730000000006,537.862601892,36.0,6.0,3.5,6.215,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,7.0,76.82257142857144,2.825714285714286,"{'Pb': 2.0, 'Cl': 3.0, 'O': 1.0, 'H': 1.0}","Cl,H,O,Pb",2,0,-1.7269919683144552,0.5354148770938804,-18.908344,47.17767
3148,Penikisite,"Ba(Mg,Fe<sup>2+</sup>,Ca)<sub>2</sub>Al<sub>2</sub>(PO<sub>4</sub>)<sub>3</sub>(OH)<sub>3</sub>",Monoclinic,4.0,4.0,3.79,3.79,Two fair to good cleavages {O10} and {100},"Transparent,Translucent",BaMg2Al2(PO4)3(OH)3,Construction,22.147321653615386,2.75,80.76923076923077,11.884686976888691,242.2072173913043,26.84697423076923,575.7068871459999,120.0,23.0,4.0,3.79,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6,12.0,29.324,2.36,"{'Ba': 1.0, 'Mg': 2.0, 'Al': 2.0, 'P': 1.0, 'O': 5.0, 'H': 1.0}","Al,Ba,H,Mg,O,P",2,0,0.3628607077970137,-0.5491602791326425,6.208805,-21.919975
3149,Penkvilksite,Na<sub>4</sub>Ti<sub>2</sub>Si<sub>8</sub>O<sub>22</sub>&middot;4H<sub>2</sub>O,Orthorhombic,5.0,5.0,2.58,2.58,Unknown,Opaque,Na4Ti2Si8O224H2O,Construction,16.65628247767635,3.321161825726141,66.63485477178423,13.239357809292132,129.15458921161826,9.646117095435685,4012.541821524013,1396.0,239.0,5.0,2.58,225.0,2.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,241.0,16.657410788381743,3.321161825726141,"{'Na': 4.0, 'Ti': 2.0, 'Si': 8.0, 'O': 225.0, 'H': 2.0}","H,Na,O,Si,Ti",2,0,2.9263212479317566,-0.5934226035602933,61.560966,-18.073006
3150,Pennantite,Mn<sup>2+</sup><sub>5</sub>Al(AlSi<sub>3</sub>O<sub>10</sub>)(OH)<sub>8</sub>,Triclinic,2.0,2.5,2.89,3.07,on {001},"Translucent,Opaque",Mn5Al(AlSi3O10)(OH)8,Construction,19.693174916666667,2.671944444444444,71.80555555555556,11.875256522156,433.7373888888889,19.41546888888889,708.5551457660005,169.0,28.0,2.25,2.98,11.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5,22.0,26.815363636363635,2.5777272727272726,"{'Mn': 5.0, 'Al': 2.0, 'Si': 3.0, 'O': 11.0, 'H': 1.0}","Al,H,Mn,O,Si",2,0,0.6407393701301881,-0.533756303967703,29.504253,-20.462221
3151,Penroseite,"(Ni,Co,Cu)Se<sub>2</sub>",Cubic,2.5,3.0,6.58,6.74,Perfect on {001}; distinct on {011},Opaque,NiSe2,Energy,72.2118,2.3366666666666664,114.0,9.048204666666669,1728.15,35.6,217.7683855,22.0,3.0,2.75,6.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,3.0,72.20333333333333,2.3366666666666664,"{'Ni': 1.0, 'Se': 2.0}","Ni,Se",0,1,-5.404562933228492,1.4440190910691284,-69.95084,12.195884
3153,Pentahydrite,MgSO<sub>4</sub>&middot;5H<sub>2</sub>O,Triclinic,2.5,2.5,1.896,1.896,Unknown,Unknown,MgSO45H2O,Chemical,15.8867,3.3306,64.08,13.43267290398808,70.44265306122448,6.8682844,793.7388352840002,286.0,48.0,2.5,1.896,46.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,50.0,15.88792,3.3306,"{'Mg': 1.0, 'S': 1.0, 'O': 46.0, 'H': 2.0}","H,Mg,O,S",2,0,3.2251597331395145,-0.9457385386474277,70.30459,-9.298157
3154,Pentahydroborite,CaB<sub>2</sub>O(OH)<sub>6</sub>&middot;2H<sub>2</sub>O,Triclinic,2.5,2.5,2.0,2.03,Unknown,Transparent,CaB2O(OH)62H2O,Construction,8.779740458015267,2.7941984732824428,49.01526717557252,13.469958227869675,77.78511450381677,6.33171786259542,1150.1565395080022,456.0,67.0,2.5,2.0149999999999997,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,9.0,12.524888888888889,2.4444444444444446,"{'Ca': 1.0, 'B': 2.0, 'O': 3.0, 'H': 3.0}","B,Ca,H,O",2,0,2.565492586400227,-1.102856680872017,36.075127,3.475587
3155,Pentlandite,(Ni<sub>x</sub>Fe<sub>y</sub>)<sub>Σ9</sub>S<sub>8</sub>,Cubic,3.5,4.0,4.6,5.0,None (but see parting).,Opaque,(NixFey)Σ9S8,Other,,,,,,,,,,3.75,4.8,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,10.0,37.11,2.4379999999999997,"{'Ni': 1.0, 'Fe': 1.0, 'S': 8.0}","Fe,Ni,S",2,0,-0.540944113869817,-0.12449638878468422,-25.812561,12.557606
